,Date,S&P/ASX 200 ,Austrian Traded Index,BEL 20 Index,S&P/TSX 60 INDEX,S&P/CLX IGPA (CLP) Index,Colombia Price Index,OMXC 25 CAP Index,OMX Helsinki,IBEX 35 Index,Budapest SE Index,Athex,OMX Iceland,ISEQ,FTSE,TOPIX ,LuxX Index,OMX Vilnius,Oslo Stock Exchange Equity Index,S&P/Bmv Ipc, Lisbon PSI Index,Amsterdam,Swiss Market Index,OMX Stockholm,PX Prague,FTSE 100 Index,Shanghai SE 50,BIST 100 Index,SBF 120 - PRICE INDEX,DAX PERFORMANCE - PRICE INDEX,S&P 500 VALUE - PRICE INDEX
2477,10/04/2023,,,,1220.09,27218.09,356.25,,,,,,,,,1976.53,,,,54246.53,,,,,,,2684.91,5092.31,5585.33,15597.89,1496.69
2478,11/04/2023,7309.9,3232.36,3817.13,1228.77,27388.76,366.93,1772.83,10825.3,9237.7,44408.12,1092.75,2307.13,8262.36,27525.51,1991.85,1557.81,998.39,1106.91,54604.63,6136.36,763.32,11265.3,2211.18,1405.3,7785.72,2680.04,5124.25,5633.98,15655.17,1499.28
2479,12/04/2023,7343.9,3226.03,3801.69,1231.2,27582.34,377.37,1777.6,10766.02,9278.7,43375.43,1095.91,2372.38,8231.53,27629.34,2006.92,1556.13,1002.25,1112.1,54333.12,6148.92,759.54,11231.99,2215.15,1402.32,7824.84,2665.77,5146.11,5639.51,15703.6,1492.98
2480,13/04/2023,7324.1,3225.83,3812.93,1237.55,27489.91,383.84,1801.88,10783.83,9310.0,42687.24,1102.79,2360.46,8255.15,27626.61,2007.93,1565.92,1002.44,1110.24,54695.78,6164.28,760.57,11258.95,2225.14,1404.35,7843.38,2670.01,5135.55,5698.62,15729.46,1508.41
2481,14/04/2023,7361.6,3258.03,3838.12,1239.59,27914.13,391.93,1829.22,10863.59,9362.9,43285.23,,2230.85,8308.56,27872.24,2018.72,1566.45,1007.72,1117.81,54460.06,6153.35,761.4,11342.86,2249.47,1418.37,7871.91,2679.01,5092.88,5726.35,15807.5,1506.26
2482,17/04/2023,7381.5,3258.0,3849.52,1244.53,28288.0,395.94,1846.28,10870.55,9378.5,43827.04,,2141.32,8378.66,27700.21,2026.97,1574.48,1007.61,1119.63,54778.93,6192.79,758.5,11311.76,2249.67,1416.23,7879.51,2732.97,5059.35,5715.47,15789.53,1517.15
2483,18/04/2023,7360.2,3275.89,3831.31,1246.44,28300.45,391.3,1847.66,10844.13,9421.9,43751.6,1120.29,2188.44,8480.68,27891.43,2040.89,1551.69,1011.07,1119.82,54385.52,6198.61,763.15,11358.98,2256.28,1417.06,7909.44,2744.45,5018.7,5741.07,15882.67,1518.3
2484,19/04/2023,7365.5,3262.32,3838.4,1246.76,27982.37,384.44,1826.52,10796.09,9494.8,43263.82,1111.11,2164.62,8543.03,27933.61,2040.38,1540.56,1012.01,1112.06,54308.09,6222.32,760.22,11366.22,2249.68,1415.51,7898.77,2720.72,5061.22,5751.06,15895.2,1519.15
2485,20/04/2023,7362.2,3255.66,3824.19,1244.85,27791.56,384.15,1821.34,10722.91,9450.9,43538.96,1106.57,,8510.68,27627.12,2039.73,1546.41,1008.03,1107.64,54293.71,6159.96,761.1,11390.64,2248.82,1407.77,7902.61,2704.86,5012.34,5738.6,15795.97,1508.95
2486,21/04/2023,7330.4,3254.0,3826.3,1248.99,26599.1,378.52,1838.54,10656.83,9415.6,44100.87,1111.33,2152.66,8489.95,27745.81,2035.06,1537.24,1009.93,1103.29,54175.28,6200.17,762.19,11460.58,2246.41,1417.04,7914.13,2654.21,,5764.67,15881.66,1511.37
2487,24/04/2023,7322.0,3259.16,3832.59,1247.04,26970.56,386.27,1840.8,10676.48,9406.4,43666.91,1105.42,2129.9,8495.13,27537.07,2037.34,1525.4,1009.62,1112.51,54713.7,6198.61,762.49,11467.2,2259.82,1415.13,7912.2,2618.48,5022.79,5762.44,15863.95,1511.47
2488,25/04/2023,,3234.72,3825.77,1232.31,26952.06,377.3,1826.09,10633.4,9290.3,43476.92,1090.53,2190.41,8507.15,27253.48,2042.15,1505.81,1010.67,1098.32,54371.09,6190.67,755.45,11513.12,2249.2,1413.28,7891.13,2619.23,4891.01,5728.73,15872.13,1486.5
2489,26/04/2023,7316.3,3236.01,3795.6,1229.43,26967.65,365.97,1791.21,10695.83,9293.7,43367.52,1096.42,2224.43,8461.15,27107.51,2023.9,1529.42,1012.38,1097.55,54023.32,6192.63,749.6,11364.91,2240.08,1409.37,7852.64,2617.98,4783.5,5683.63,15795.73,1478.83
2490,27/04/2023,7292.7,3255.43,3779.42,1239.12,27413.29,343.35,1811.35,10681.62,9314.6,44671.82,1096.01,2245.85,8368.63,27158.0,2032.51,1536.58,1015.07,1100.0,54442.17,6244.18,752.6,11361.89,2271.1,1416.49,7831.58,2650.57,4789.63,5696.3,15800.45,1511.84
2491,28/04/2023,7309.2,3258.65,3801.81,1245.83,27461.56,352.99,1818.42,10673.29,9241.0,44822.21,1085.11,2240.03,8432.12,27077.44,2057.48,1522.55,1020.54,1110.94,55121.22,6212.33,758.49,11437.14,2270.58,1378.05,7870.57,2677.76,4617.93,5708.6,15922.38,1524.53
2492,01/05/2023,7334.6,,,1244.38,,350.3,1834.35,,,,,,,,2078.06,,,,,,,,,,,,,5708.6,15922.38,1522.53
2493,02/05/2023,7267.4,3185.77,3760.41,1231.0,27186.49,338.53,1817.84,10562.76,9082.0,45490.01,1087.49,2178.99,8388.42,26630.09,2075.53,1501.79,1016.66,1093.09,55179.43,6124.7,744.31,11423.33,2235.03,1379.93,7773.03,,4506.24,5627.0,15726.94,1503.73
2494,03/05/2023,7197.4,3180.68,3770.88,1228.0,27216.23,339.66,1815.01,10601.57,9076.7,46518.24,1095.96,2213.92,8318.65,26835.31,,1504.49,1011.29,1088.02,54947.01,6068.21,744.24,11506.19,2238.76,1382.86,7788.37,,4485.97,5643.15,15815.06,1491.32
2495,04/05/2023,7193.1,3157.63,3737.39,1222.3,27160.73,343.62,1806.62,10541.26,9043.6,46322.5,1098.57,2093.58,8287.13,26670.29,,1483.77,1008.25,1076.38,54667.21,6090.34,741.22,11456.37,2228.17,1385.84,7702.64,2692.69,4484.35,5593.54,15734.24,1479.06
2496,05/05/2023,7220.0,3216.88,3799.88,1240.7,27733.99,351.01,,10665.33,9147.3,46330.72,1111.24,2095.07,8396.67,27348.57,,1500.77,1006.76,1091.15,54937.39,6112.95,750.48,11554.24,2240.48,1390.45,7778.38,2685.17,4400.76,5662.64,15961.02,1502.15
2497,08/05/2023,7276.5,3259.84,3805.96,1243.04,28360.91,352.65,1840.05,10691.62,9211.3,46638.6,1121.9,2083.32,8511.97,27426.23,2071.21,1519.13,1006.12,1099.88,55033.12,6155.51,752.68,11595.25,2239.1,,,2720.32,4561.94,5669.37,15952.83,1501.62
2498,09/05/2023,7264.1,3232.57,3767.41,1241.64,28143.08,349.91,1824.44,10542.32,9183.2,46741.15,1123.2,2048.23,8557.26,27383.53,2097.55,1523.53,1008.39,1091.03,55452.73,6133.24,748.38,11546.04,2223.58,1384.15,7764.09,2703.94,4536.2,5635.61,15955.48,1495.8
2499,10/05/2023,7255.7,3195.54,3737.51,1237.04,28270.25,346.26,1835.91,10541.59,9167.7,46252.72,1131.21,2054.46,8536.86,27264.77,2085.91,1504.31,1008.07,1091.78,55534.68,6116.49,748.29,11447.23,2208.66,1389.99,7741.33,2673.91,4494.48,5610.38,15896.23,1498.68
2500,11/05/2023,7251.9,3181.01,3739.83,1233.58,28534.24,338.13,1847.4,10525.03,9182.8,46073.98,1122.41,2063.0,8544.01,27098.89,2083.09,1487.06,1007.24,1086.31,55014.16,6071.22,751.12,11522.97,2229.91,1387.67,7730.58,2666.06,4848.01,5625.02,15834.91,1492.54
2501,12/05/2023,7256.7,3176.93,3741.07,1233.25,28503.15,345.34,1872.05,10490.02,9234.1,46044.03,1122.75,2051.83,8545.4,27347.32,2096.39,1485.87,1009.7,1097.22,54948.34,6074.44,752.99,11564.73,2236.03,1371.71,7754.62,2630.95,4795.61,5648.51,15913.82,1488.84
2502,15/05/2023,7267.1,3176.23,3750.08,1240.66,28615.31,342.79,1877.47,10517.31,9201.5,45929.11,1121.65,2030.63,8629.33,27245.46,2114.85,1497.02,1010.33,1099.61,55261.42,6094.77,756.18,11578.25,2251.24,1345.1,7777.7,2677.04,4501.21,5651.76,15917.24,1496.77
2503,16/05/2023,7234.7,3131.38,3688.89,1221.36,28780.58,337.76,1864.39,10397.79,9191.4,45848.12,1136.44,2015.53,8632.37,27198.87,2127.18,1481.66,1010.1,1094.14,55180.97,6113.8,756.22,11519.87,2236.25,1342.54,7751.08,2670.45,4589.71,5641.86,15897.93,1482.0
2504,17/05/2023,7199.2,3139.74,3681.5,1223.29,28666.65,334.49,1854.49,10385.66,9211.6,45859.3,1134.36,2027.16,8658.88,27196.46,2133.61,1485.42,1007.75,,55067.37,6089.96,758.28,11437.78,2246.2,1340.13,7723.23,2649.36,4661.68,5637.59,15951.3,1502.69
2505,18/05/2023,7236.8,3153.26,3717.3,1222.93,28841.33,336.81,,,9213.1,46371.53,1130.14,,8675.72,27235.65,2157.85,1491.44,,,55263.11,6056.56,765.28,,,1316.21,7742.3,2644.22,4501.73,5673.55,16163.36,1515.46
2506,19/05/2023,7279.5,3161.59,3736.78,1226.22,28869.3,328.37,,10369.32,9251.5,46587.39,1132.34,2018.5,8686.61,27520.33,2161.69,1487.45,1006.87,1105.13,54296.05,6043.08,767.1,11571.16,2288.37,1316.8,7756.87,2633.39,,5706.55,16275.38,1510.38
2507,22/05/2023,7263.3,3188.07,3736.57,,29049.19,328.32,1882.99,10338.46,9305.0,46562.45,1201.32,2026.78,8724.32,27310.7,2175.9,1484.67,1008.56,1100.81,53466.32,5994.82,767.61,11553.23,2283.31,1319.33,7770.99,2658.79,4466.19,5697.38,16223.99,1510.89
2508,23/05/2023,7259.9,3184.15,3731.41,1211.77,29090.0,328.71,1851.25,10335.73,9267.0,46490.46,1205.3,1977.05,8725.59,27174.97,2161.49,1479.23,1013.24,1105.1,53123.22,6015.9,765.98,11484.9,2267.34,1320.0,7762.95,2617.54,4470.97,5626.88,16152.86,1494.29
2509,24/05/2023,7213.8,3118.12,3656.28,1199.59,28829.24,330.75,1815.48,10171.65,9163.5,46303.67,1191.83,1961.44,8517.26,26524.54,2152.4,1465.45,1009.74,1101.5,53393.4,5955.77,754.13,11383.14,2229.89,1317.25,7627.1,2577.34,4424.92,5531.05,15842.13,1481.18
2510,25/05/2023,7138.2,3080.37,3627.07,1190.18,28614.69,322.04,1819.17,10059.94,9116.1,47138.99,1202.43,1954.95,8551.08,26408.0,2146.15,1469.66,1007.31,1100.32,53744.68,5888.88,755.21,11325.26,2231.57,1320.84,7570.87,2564.5,4427.99,5510.5,15793.8,1482.11
2511,26/05/2023,7154.8,3089.52,3652.16,1199.35,28559.98,324.1,1829.61,10144.84,9191.1,47573.35,1220.89,1968.47,8609.19,26713.4,2145.84,1463.67,1007.12,1096.94,54025.45,5866.03,767.86,11434.24,2272.2,1317.67,7627.2,2559.61,4580.67,5576.14,15983.97,1501.79
2512,29/05/2023,7217.4,3081.49,3641.37,1201.48,28619.53,327.0,,10133.66,9180.1,,1236.2,,8587.08,26617.35,2160.65,1465.3,1001.65,,54212.67,5870.83,764.1,,2258.64,1313.02,,2548.29,4768.56,5564.79,15952.73,1501.79
2513,30/05/2023,7209.3,3060.76,3582.9,1187.37,28576.27,324.14,1818.28,10103.47,9167.5,47515.68,1225.07,1997.35,8482.82,26575.76,2159.22,1449.73,1002.99,1090.22,53341.85,5793.68,756.67,11282.45,2255.0,1298.89,7522.07,2535.14,4951.35,5496.01,15908.91,1500.57
2514,31/05/2023,7091.3,3042.61,3536.79,1176.94,27993.76,325.89,1802.63,9972.88,9050.2,47262.34,1218.65,1982.62,8462.15,26051.33,2130.63,1425.81,1007.28,1076.29,52736.26,5729.4,748.86,11217.89,2234.96,1296.67,7446.14,2493.35,4886.91,5413.5,15664.02,1492.31
2515,01/06/2023,7110.8,3062.13,3551.92,1182.3,28243.81,333.56,1808.78,10047.89,9167.5,46850.16,1209.05,1987.87,8522.96,26575.69,2149.29,1427.26,998.69,1079.99,52724.03,5802.17,756.35,11296.28,2252.43,1293.32,7490.27,2500.34,4959.8,5445.63,15853.66,1504.45
2516,02/06/2023,7145.1,3138.23,3632.83,1203.6,28874.59,353.8,1818.13,10266.85,9317.3,47869.61,1217.86,1976.84,8657.12,27068.33,2182.7,1467.17,996.2,1102.93,53232.71,5901.62,764.92,11443.35,2292.5,1315.58,7607.28,2543.58,5114.97,5546.2,16051.23,1531.08
2517,05/06/2023,7216.3,3140.67,3634.52,1197.66,28881.36,360.87,,10259.3,9289.1,48117.93,,1961.48,8605.93,26856.85,2219.79,1468.5,997.55,1107.94,53536.05,5888.72,763.34,11415.0,2293.06,1315.06,7599.99,2528.4,5372.66,5495.25,15963.89,1526.19
2518,06/06/2023,7129.6,3127.62,3656.9,1204.88,29203.88,387.52,1838.61,10307.42,9310.8,48287.25,1244.75,1958.14,8567.98,27036.67,2236.28,1473.71,995.41,1095.1,54432.19,5933.75,762.22,11468.27,,1309.13,7628.1,2519.19,5388.8,5503.39,15992.44,1534.51
2519,07/06/2023,7118.0,3138.38,3650.23,1200.41,29062.21,392.76,1825.17,10319.49,9359.8,48800.45,1250.61,1940.36,8585.99,27055.5,2206.3,1474.94,995.58,1108.77,54291.44,5916.85,761.61,11348.11,2305.36,1307.71,7624.34,2511.39,5561.18,5499.57,15960.56,1536.98
2520,08/06/2023,7099.7,3160.22,3641.39,1198.12,29012.67,388.65,1831.96,10307.66,9338.3,49342.4,1258.17,1967.54,8604.04,27275.04,2191.5,1483.78,992.8,1113.55,54338.18,5953.65,760.94,11308.9,2302.98,1315.21,7599.74,2540.06,5554.0,5515.21,15989.96,1541.87
2521,09/06/2023,7122.5,3160.73,3639.4,1196.03,29092.66,381.93,1821.52,10343.53,9309.7,49320.7,1261.67,1980.0,8503.43,27162.02,2224.32,1483.51,992.29,1116.5,54512.14,5966.71,759.32,11254.42,2301.98,1308.12,7562.36,2543.93,5626.49,5509.51,15949.84,1541.74
2522,12/06/2023,,3171.19,3642.11,1198.19,29116.62,383.56,1816.4,10372.92,9344.4,50009.74,1263.38,1968.88,8532.64,27410.47,2238.77,1449.77,992.67,1109.52,54278.12,5984.4,760.34,11301.25,2299.5,1316.55,7570.69,2542.2,5588.98,5537.55,16097.87,1553.36
2523,13/06/2023,7138.9,3184.94,3650.49,1202.39,29259.32,384.19,1822.44,10482.6,9333.7,49866.76,1266.31,1951.48,8597.88,27566.03,2264.79,1456.68,989.68,1130.56,54574.75,5997.68,767.71,11327.27,2320.96,1316.98,7594.78,2544.95,5429.05,5567.39,16230.68,1564.76
2524,14/06/2023,7161.7,3211.12,3665.87,1204.35,29263.09,380.36,1832.0,10494.83,9432.8,49959.57,1274.54,1951.55,8678.21,27809.09,2294.53,1486.62,983.01,1122.64,55145.43,6005.27,771.41,11278.3,2312.75,1322.85,7602.74,2541.81,5360.77,5597.15,16310.79,1566.35
2525,15/06/2023,7175.3,3185.17,3658.54,1205.45,29378.6,381.55,1829.27,10457.76,9430.8,50234.91,1269.07,1950.1,8680.16,27731.78,2293.97,1474.65,981.26,1122.13,55344.25,6039.36,772.64,11302.83,2310.66,1317.89,7628.26,2576.74,5495.48,5568.25,16290.12,1587.45
2526,16/06/2023,7251.2,3184.88,3658.43,1202.18,29425.4,381.75,1839.32,10445.22,9495.0,50083.93,1277.56,1944.96,8772.21,27861.8,2300.36,1467.03,982.89,1133.05,54842.51,6075.98,772.72,11386.26,2322.64,1323.62,7642.72,2600.92,5475.48,5638.02,16357.63,1582.32
2527,19/06/2023,7294.9,3157.41,3596.72,1199.39,29519.88,379.05,1814.64,10332.48,9431.9,49586.71,1268.52,1936.01,8689.56,27754.18,2290.5,1458.15,983.91,1117.49,54931.06,6045.1,768.98,11306.64,2292.68,1326.1,7588.48,2560.53,5269.31,5577.13,16201.2,1582.32
2528,20/06/2023,7357.8,3139.65,3584.67,1188.46,29637.3,375.73,1815.78,10157.05,9439.8,49829.16,1264.96,1939.37,8657.93,27576.11,2283.85,1455.79,987.17,1118.96,54365.68,6041.44,763.09,11215.91,2281.16,1319.47,7569.31,2547.25,5251.61,5558.37,16111.32,1570.34
2529,21/06/2023,7314.9,3130.2,3559.13,1185.79,,371.29,1800.35,9997.73,9436.4,50120.79,1272.49,1938.84,8655.34,27609.37,2295.01,1439.11,984.48,1113.6,54063.91,6001.51,759.16,11173.65,2265.63,1312.59,7559.18,2519.08,5186.83,5533.58,16023.13,1563.46
2530,22/06/2023,7195.5,3091.65,3547.85,1179.51,29549.61,368.38,1797.05,9835.67,9364.7,50162.98,1263.03,1929.24,8580.63,27410.08,2296.5,1453.75,983.75,1095.7,53563.31,5946.18,759.17,11183.42,2235.41,1304.92,7502.03,,5428.26,5492.31,15988.16,1561.87
2531,23/06/2023,7099.2,3056.3,3523.37,1170.07,29150.2,363.15,1784.96,,9265.8,50407.86,1268.71,1934.09,8476.27,27209.66,2264.73,1450.16,984.67,1082.15,53341.91,5868.72,756.6,11221.22,,1303.05,7461.87,,5582.75,5457.26,15829.94,1550.94
2532,26/06/2023,7078.7,3076.68,3506.29,1180.75,,362.75,1778.84,9835.96,9274.0,50087.41,1233.74,1918.81,8427.04,27242.91,2260.17,1455.71,980.8,1085.76,53335.74,5908.51,757.5,11141.9,2238.5,1302.34,7453.58,2488.74,5732.86,5470.71,15813.06,1551.7
2533,27/06/2023,7118.2,3081.95,3479.87,1189.29,29108.41,359.79,1765.41,9852.98,9393.0,50060.44,1235.27,1899.04,8498.76,27401.09,2253.81,1459.55,977.12,1077.82,53926.91,5910.2,760.56,11142.65,2244.6,1289.94,7461.46,2506.6,5759.11,5493.69,15846.86,1569.67
2534,28/06/2023,7196.5,3097.95,3492.77,1194.5,29039.13,354.36,1789.49,9927.88,9481.3,50499.45,1247.2,1897.7,8593.19,27637.46,2298.6,1444.99,977.96,1089.63,53460.06,5931.64,767.77,11183.55,2262.07,1292.59,7500.49,2510.72,,5550.35,15949.0,1567.65
2535,29/06/2023,7194.9,3111.16,3499.46,1199.94,29364.12,358.65,1792.14,9904.44,9510.6,50616.25,1275.26,1880.32,8603.84,27928.44,2296.25,1449.9,978.95,1102.29,53585.22,5899.53,768.94,11170.51,2284.77,1262.48,7471.69,2490.9,,5570.72,15946.72,1576.26
2536,30/06/2023,7203.3,3154.91,3543.18,1214.5,29662.83,363.45,1816.74,9955.53,9593.0,50505.73,1278.61,1973.02,8723.11,28230.83,2288.6,1439.28,980.31,1108.66,53526.1,5920.31,773.94,11280.29,2309.9,1275.15,7531.53,2492.1,,5633.38,16147.9,1592.5
2537,03/07/2023,7246.1,3178.4,3542.34,,30075.08,363.52,1814.5,10037.14,9644.8,50351.4,1292.72,2004.17,8730.92,28446.9,2320.81,1456.02,983.02,1119.64,54399.1,5988.18,776.44,11219.15,2294.59,1285.18,7527.26,2534.47,6015.29,5623.65,16081.04,1596.12
2538,04/07/2023,7279.0,3205.93,3558.79,1216.71,30298.48,366.63,1823.79,10044.15,9588.4,50206.79,1299.78,2029.79,8710.06,28386.88,2306.37,1465.34,983.16,1121.92,53930.86,5966.65,778.72,11217.34,2295.93,1285.93,7519.72,2537.6,6003.9,5612.55,16039.17,1596.12
2539,05/07/2023,7253.2,3158.0,3550.34,1211.18,29986.84,359.84,1811.78,9985.88,9486.3,50074.4,1295.3,2004.6,8682.12,28220.18,2306.03,1443.36,983.36,1112.96,54039.66,5956.83,769.89,11193.92,2279.42,,7442.1,2520.18,6106.76,5568.79,15937.58,1592.16
2540,06/07/2023,7163.4,3100.85,3495.58,1192.51,29747.86,352.97,1783.1,9819.36,9285.0,49605.16,1279.4,1998.32,8399.7,27506.91,2277.08,1421.82,,1097.47,53407.7,5872.76,753.34,10986.78,2238.51,,7280.5,2501.32,6141.14,5399.41,15528.54,1578.88
2541,07/07/2023,7042.3,3114.6,3502.9,1191.69,30580.02,357.13,1781.59,9846.32,9248.8,49891.95,1278.3,2033.35,8471.96,27778.32,2254.9,1431.71,985.45,1096.53,53904.29,5889.33,753.52,10874.9,2246.19,1283.7,7256.94,2489.54,6187.09,5425.22,15603.4,1577.49
2542,10/07/2023,7004.0,3101.37,3507.13,1189.77,30674.47,362.48,1774.41,9825.82,9252.9,50118.04,1290.9,2023.94,8538.7,27872.0,2243.33,1423.51,985.22,1099.28,53655.35,5902.31,755.76,10922.01,2243.79,1277.52,7273.79,2503.28,6270.41,5448.14,15673.16,1586.06
2543,11/07/2023,7108.9,3110.18,3534.85,1192.75,30885.93,362.2,1778.41,9888.41,9331.1,50549.4,1317.35,2009.34,8720.8,28061.59,2236.4,1432.94,984.5,1106.01,54138.14,5924.05,755.82,10962.59,2247.96,1284.35,7282.52,2518.53,6362.93,5505.9,15790.34,1602.37
2544,12/07/2023,7135.7,3160.23,3574.99,1203.45,31283.21,377.63,1792.84,9994.33,9453.7,51376.25,1323.61,1999.65,8822.59,28552.18,2221.48,1451.51,984.72,1116.42,53956.71,5980.54,768.14,11019.03,2264.21,1299.31,7416.11,2513.42,6342.05,5593.04,16023.0,1613.81
2545,13/07/2023,7246.9,3166.35,3571.64,1217.97,31162.43,387.28,1810.14,10053.18,9478.7,51566.07,1321.15,2004.21,8863.62,28774.77,2242.99,1467.75,985.97,1112.98,54244.01,6016.53,774.8,11021.66,2261.2,1304.58,7440.21,2546.38,6368.35,5620.88,16141.03,1624.39
2546,14/07/2023,7303.1,3161.21,3563.35,1217.57,31493.58,387.66,1812.12,9927.64,9438.3,51854.65,1325.61,2011.1,8891.83,28663.3,2239.1,1458.93,984.4,1104.25,53770.8,5987.17,778.93,11110.19,2248.08,1310.94,7434.57,2547.94,6437.74,5621.24,16105.07,1616.4
2547,17/07/2023,7298.5,3156.3,3685.24,1214.57,31821.54,388.25,1815.55,9879.71,9438.0,51971.31,1303.79,2018.02,8830.38,28608.54,,1452.65,979.47,1091.63,53623.27,6016.69,773.45,10976.2,2243.13,1309.69,7406.42,2520.79,6600.46,5560.68,16068.65,1617.91
2548,18/07/2023,7283.8,3167.59,3694.4,1222.05,32211.17,401.77,1827.88,9936.19,9455.7,52391.65,1315.89,2048.89,8868.64,28706.76,2252.28,1468.38,982.58,1106.18,54036.27,6053.66,774.48,11103.55,2258.83,1317.73,7453.69,2511.64,6365.0,5583.29,16125.49,1630.96
2549,19/07/2023,7323.7,3186.52,3751.4,1229.02,32381.19,404.25,1830.14,9958.99,9451.8,52662.59,1331.62,2089.06,8936.49,28712.31,2278.97,1471.76,982.9,1110.15,53740.16,6111.47,775.03,11120.15,2235.75,1324.8,7588.2,2517.11,6571.28,5592.57,16108.93,1638.77
2550,20/07/2023,7325.0,3200.87,3776.22,1226.83,32369.84,403.38,1839.23,9933.09,9519.6,53175.92,1338.03,2104.92,8899.7,28815.75,2260.9,1484.59,982.27,1126.05,53561.37,6163.69,769.62,11201.55,2224.52,1327.09,7646.05,2506.86,6682.11,5631.4,16204.22,1633.5
2551,21/07/2023,7313.9,3212.43,3797.75,1234.0,32161.77,401.87,1842.62,9931.7,9571.5,53404.17,1339.18,2125.13,8929.18,28855.09,2262.2,1470.05,983.16,1132.75,53702.16,6179.69,773.75,11207.38,2227.45,1335.07,7663.73,2509.29,6687.78,5666.5,16177.22,1633.15
2552,24/07/2023,7306.4,3230.44,3787.64,1236.91,32303.49,402.79,1831.32,9962.93,9543.5,53550.25,1337.42,2111.35,8853.7,28908.42,2281.18,1475.67,982.86,1138.01,53518.91,6190.24,771.55,11177.68,2243.81,1333.6,7678.59,2500.0,6695.14,5665.29,16190.95,1638.31
2553,25/07/2023,7339.7,3241.45,3815.25,1233.36,32664.8,400.0,1829.0,10084.86,9519.2,53758.66,1345.95,2116.52,8904.93,28966.41,2285.38,1487.97,980.98,1145.05,54013.58,6195.64,779.81,11231.41,2259.09,1335.33,7691.8,2578.35,6605.04,5656.09,16211.59,1639.59
2554,26/07/2023,7402.0,3215.83,3791.58,1233.29,32491.47,400.81,1809.33,9999.89,9600.5,53551.27,1344.55,2090.75,8906.14,28980.45,2283.09,1494.46,981.19,1132.78,54502.09,6273.94,775.46,11183.55,2235.23,1340.91,7676.89,2576.39,6743.86,5589.36,16131.46,1639.86
2555,27/07/2023,7455.9,3225.37,3802.65,1224.08,32172.26,406.01,1820.43,9851.7,9694.7,53235.03,1345.63,2087.78,9043.17,29597.81,2295.14,1497.42,980.89,1139.7,54753.39,6188.54,792.06,11373.21,2254.15,1348.42,7692.76,2575.36,6856.11,5694.87,16406.03,1629.1
2556,28/07/2023,7403.6,3214.55,3788.39,1230.98,32321.45,404.79,1794.48,9857.54,9685.1,53339.84,1333.86,2078.36,9036.01,29500.2,2290.61,1511.98,982.45,1133.74,54910.93,6161.99,794.27,11317.74,2253.85,1354.41,7694.27,2647.03,7067.28,5701.2,16469.75,1642.36
2557,31/07/2023,7410.4,3245.98,3776.61,1237.17,32542.82,409.22,1809.71,9874.16,9641.5,53375.9,1335.48,2082.5,9066.1,29644.71,2322.56,1521.8,982.2,1144.78,54819.05,6135.31,792.0,11309.25,2250.92,1360.47,7699.41,2653.37,7216.96,5711.64,16446.83,1644.72
2558,01/08/2023,7450.7,3227.99,3760.48,1231.62,32697.87,401.04,1800.1,9840.65,9502.9,53823.23,1324.28,2065.34,9027.28,29356.16,2337.36,1515.66,979.23,1145.34,54210.62,6080.25,786.14,,2240.12,1360.01,7666.27,2645.89,7168.51,5645.49,16240.4,1640.9
2559,02/08/2023,7354.6,3181.74,3726.53,1211.91,32241.19,385.12,1773.52,9694.04,9328.7,53698.15,1305.85,2052.32,8956.34,28974.54,2301.76,1495.04,979.34,1133.38,53283.56,5978.99,775.03,11212.7,2222.74,1360.81,7561.63,2620.68,7258.54,5575.64,16020.02,1621.41
2560,03/08/2023,7311.7,3193.32,3714.79,1204.27,31991.79,385.54,1766.74,9611.25,9307.1,53999.23,1314.31,2037.14,8950.59,28702.74,2268.35,1495.03,981.15,1134.71,53445.09,5989.95,770.07,11087.18,2196.59,1359.94,7529.16,2645.15,7221.51,5535.81,15893.38,1614.37
2561,04/08/2023,7325.3,3200.02,3731.41,1211.22,32117.79,391.87,1756.22,9666.05,9368.4,54012.06,1319.52,2049.25,9093.01,28586.37,2274.63,1506.95,978.22,1143.31,53991.42,6024.1,772.71,11098.48,2209.64,1365.88,7564.37,2648.84,7400.57,5575.64,15951.86,1613.09
2562,07/08/2023,7309.2,3206.41,3716.02,,32216.58,395.81,1766.83,9689.67,9358.6,54490.58,1320.65,,9114.39,28547.61,2283.93,1506.85,968.08,1136.17,54032.83,6040.21,772.13,11107.47,2209.83,1366.93,7554.49,2634.58,7470.1,5579.85,15950.76,1631.19
2563,08/08/2023,7311.1,3167.52,3699.1,1209.29,31871.63,390.23,1812.75,9626.18,9301.8,55076.08,1311.19,2058.66,9018.03,27942.25,2291.73,1507.2,959.34,1129.75,53663.02,6035.66,767.0,11057.32,2194.44,1360.67,7527.42,2631.38,7412.2,5543.32,15774.93,1621.04
2564,09/08/2023,7338.0,3183.66,3713.75,1215.13,32305.1,390.89,1810.07,9729.97,9354.4,55235.51,1317.18,2070.21,8904.68,28308.09,2282.57,1505.7,963.91,1156.79,54220.74,6059.7,770.22,11081.54,2209.52,1361.41,7587.3,2628.7,7600.65,5580.86,15852.58,1609.62
2565,10/08/2023,7357.4,3172.35,3718.92,1220.36,32023.14,389.19,1805.47,9788.63,9502.2,55825.1,1313.2,2066.47,8958.45,28575.05,2303.51,1510.04,965.52,1155.71,53889.03,6080.63,777.79,11149.79,2223.17,1366.11,7618.6,2629.44,7441.5,5662.1,15996.52,1609.87
